日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
20150113,67000,67000170,北門里,住宅,50,0,0,5,0,0,0,0,0,0
20150311,67000,67000170,北門里,住宅,50,0,0,6,0,0,0,0,0,0
20150617,67000,67000170,北門里,住宅,50,0,0,1,0,0,0,0,0,0
20150806,67000,67000170,北門里,住宅,200,0,0,12,0,0,0,0,0,0
20150811,67000,67000170,北門里,住宅,50,1,0,26,0,4,8,2,15,5
20150813,67000,67000170,北門里,住宅,61,0,0,38,0,0,0,0,0,0
20150814,67000,67000170,北門里,住宅,35,1,0,30,0,1,3,1,3,2
20150821,67000,67000170,北門里,住宅,50,1,0,62,0,2,4,1,3,2
20150902,67000,67000170,北門里,住宅,50,1,0,26,0,8,16,3,31,7
20151008,67000,67000170,北門里,住宅,50,0,0,5,0,0,0,0,0,0
20150306,67000,67000160,北埔里,住宅,50,0,0,4,0,0,0,0,0,0
20150610,67000,67000160,北埔里,住宅,50,0,2,2,0,0,0,0,0,0
20150731,67000,67000160,北埔里,住宅,90,0,0,39,0,0,0,0,0,0
20150903,67000,67000160,北埔里,住宅,50,1,5,35,4,22,52,6,65,9
20150116,67000,67000290,北勢里,住宅,60,0,0,9,0,0,0,0,0,0
20150121,67000,67000290,北勢里,住宅,71,2,0,10,0,2,3,1,20,5
20150408,67000,67000070,北勢里,住宅,50,1,6,9,0,2,4,1,13,4
20150611,67000,67000180,北勢里,住宅,60,0,0,4,0,0,0,0,0,0
20150611,67000,67000290,北勢里,住宅,60,1,0,16,0,1,2,1,6,3
20150622,67000,67000180,北勢里,住宅,60,0,0,3,0,0,0,0,0,0
20150724,67000,67000290,北勢里,住宅,53,2,2,23,0,2,4,1,8,3
20150811,67000,67000290,北勢里,住宅,60,4,0,30,0,5,8,2,17,5
20150820,67000,67000290,北勢里,住宅,52,3,0,21,0,5,10,3,24,6
20150823,67000,67000180,北勢里,住宅,51,6,0,32,0,13,25,4,41,9
20150827,67000,67000180,北勢里,住宅,50,0,0,17,0,0,0,0,0,0
20150902,67000,67000180,北勢里,住宅,26,2,0,25,0,3,12,3,12,4
20150909,67000,67000180,北勢里,住宅,11,1,3,7,0,1,9,2,10,4
20150910,67000,67000070,北勢里,住宅,26,1,5,16,0,2,8,2,10,4
20150919,67000,67000180,北勢里,住宅,62,0,3,1,0,0,0,0,0,0
20150923,67000,67000070,北勢里,學校,1,0,27,1,0,0,0,0,0,0
20150106,67000,67000250,北寮里,住宅,50,0,0,1,0,0,0,0,0,0
20150211,67000,67000250,北寮里,住宅,50,0,0,3,0,0,0,0,0,0
20150508,67000,67000250,北寮里,住宅,50,0,0,8,0,0,0,0,0,0
20150509,67000,67000250,北寮里,住宅,50,0,0,3,0,0,0,0,0,0
20150703,67000,67000250,北寮里,住宅,50,0,0,13,0,0,0,0,0,0
20151007,67000,67000250,北寮里,住宅,60,0,0,4,0,0,0,0,0,0
20150604,67000,67000190,北關里,住宅,50,0,0,3,0,0,0,0,0,0
20150613,67000,67000190,北關里,住宅,50,0,0,17,0,0,0,0,0,0
20150707,67000,67000190,北關里,住宅,50,0,0,9,0,0,0,0,0,0
20150818,67000,67000190,北關里,住宅,50,0,0,4,0,0,0,0,0,0
20150203,67000,67000310,北灣里,住宅,50,0,1,8,0,0,0,0,0,0
20150310,67000,67000310,北灣里,住宅,50,1,15,24,0,1,2,1,3,2
20150323,67000,67000310,北灣里,住宅,50,2,0,36,0,2,4,1,6,3
20150401,67000,67000310,北灣里,住宅,50,0,2,22,0,0,0,0,0,0
20150417,67000,67000310,北灣里,住宅,50,2,27,38,0,4,8,2,6,3
20150430,67000,67000310,北灣里,住宅,50,1,6,32,1,0,2,1,3,2
20150513,67000,67000310,北灣里,住宅,50,2,6,30,0,2,4,1,6,3
20150528,67000,67000310,北灣里,住宅,50,5,3,45,2,8,20,4,21,6
20150702,67000,67000310,北灣里,住宅,50,1,14,37,0,2,4,1,4,2
20150731,67000,67000310,北灣里,住宅,50,2,6,12,0,2,4,1,11,4
20150803,67000,67000310,北灣里,住宅,20,0,0,8,0,0,0,0,0,0
20150508,67000,67000350,四草里,住宅,50,1,0,5,0,1,2,1,20,5
20150526,67000,67000030,外角里,住宅,50,0,0,28,0,0,0,0,0,0
20150526,67000,67000030,外角里,住宅,50,0,0,10,0,0,0,0,0,0
20150819,67000,67000030,外角里,住宅,50,0,0,15,0,0,0,0,0,0
20150909,67000,67000030,外角里,住宅,53,0,0,27,0,0,0,0,0,0
20150914,67000,67000030,外角里,住宅,50,0,0,4,0,0,0,0,0,0
20150224,67000,67000260,左鎮里,住宅,50,0,0,18,0,0,0,0,0,0
20150317,67000,67000260,左鎮里,住宅,50,0,0,8,0,0,0,0,0,0
20150514,67000,67000260,左鎮里,住宅,50,0,0,9,0,0,0,0,0,0
20150718,67000,67000260,左鎮里,住宅,50,1,0,17,0,1,2,1,6,3
20150723,67000,67000260,左鎮里,住宅,50,0,0,15,0,0,0,0,0,0
20150804,67000,67000260,左鎮里,住宅,50,3,0,36,0,5,10,3,14,4
20150811,67000,67000260,左鎮里,住宅,50,3,0,62,0,4,8,2,6,3
20150924,67000,67000260,左鎮里,住宅,50,0,0,18,0,0,0,0,0,0
20150829,67000,67000350,布袋里,住宅,50,3,0,30,0,5,10,3,17,5
20150110,67000,67000360,平安里,住宅,50,0,2,12,0,0,0,0,0,0
20150309,67000,67000360,平安里,住宅,50,0,0,8,0,0,0,0,0,0
20150318,67000,67000050,平安里,住宅,50,0,0,13,0,0,0,0,0,0
20150320,67000,67000360,平安里,住宅,50,0,1,6,0,0,0,0,0,0
20150327,67000,67000360,平安里,住宅,50,0,0,9,0,0,0,0,0,0
20150409,67000,67000360,平安里,住宅,50,0,0,6,0,0,0,0,0,0
20150423,67000,67000360,平安里,住宅,50,0,1,5,0,0,0,0,0,0
20150511,67000,67000360,平安里,住宅,50,0,1,13,0,0,0,0,0,0
20150519,67000,67000360,平安里,住宅,50,0,0,8,0,0,0,0,0,0
20150519,67000,67000360,平安里,住宅,50,2,1,7,0,2,4,1,25,6
20150608,67000,67000360,平安里,住宅,50,1,1,8,0,1,2,1,11,4
20150617,67000,67000360,平安里,住宅,50,0,1,5,0,0,0,0,0,0
20150701,67000,67000360,平安里,住宅,50,0,0,8,0,0,0,0,0,0
20150709,67000,67000360,平安里,住宅,50,0,0,11,0,0,0,0,0,0
20150722,67000,67000360,平安里,住宅,50,2,3,15,0,2,4,1,11,4
20150727,67000,67000360,平安里,住宅,50,0,3,5,0,0,0,0,0,0
20150730,67000,67000360,平安里,住宅,50,0,2,9,0,0,0,0,0,0
20150805,67000,67000360,平安里,住宅,305,0,2,4,0,0,0,0,0,0
20150806,67000,67000360,平安里,住宅,11,1,2,8,0,1,9,2,10,4
20150909,67000,67000050,平安里,住宅,60,1,0,49,0,5,8,2,10,4
20150911,67000,67000360,平安里,住宅,50,0,5,10,0,0,0,0,0,0
20150914,67000,67000360,平安里,住宅,50,1,2,14,0,1,2,1,6,3
20150923,67000,67000360,平安里,住宅,50,0,0,6,0,0,0,0,0,0
20151002,67000,67000360,平安里,住宅,50,0,3,2,0,0,0,0,0,0
20151008,67000,67000360,平安里,住宅,124,0,7,7,0,0,0,0,0,0
20151021,67000,67000360,平安里,住宅,56,0,3,0,0,0,0,0,0,0
20151022,67000,67000360,平安里,住宅,112,0,53,33,1,0,1,1,1,1
20151022,67000,67000360,平安里,住宅,112,1,53,33,1,0,1,1,1,1
20150311,67000,67000160,平沙里,住宅,50,1,0,34,0,2,4,1,6,3
20150608,67000,67000160,平沙里,住宅,50,0,0,6,0,0,0,0,0,0
20150731,67000,67000160,平沙里,住宅,75,1,0,33,0,2,3,1,6,3
20150911,67000,67000160,平沙里,住宅,60,1,0,34,0,4,7,2,12,4
20150104,67000,67000130,平和里,住宅,70,2,0,27,0,2,3,1,7,3
20150318,67000,67000130,平和里,住宅,55,1,0,55,0,1,2,1,2,1
20150602,67000,67000130,平和里,住宅,51,2,0,82,0,2,4,1,2,1
20150615,67000,67000130,平和里,住宅,60,2,0,18,0,2,3,1,11,4
20150916,67000,67000130,平和里,住宅,50,1,1,21,0,1,2,1,5,2
20150303,67000,67000360,平通里,住宅,50,0,0,10,0,0,0,0,0,0
20150306,67000,67000360,平通里,住宅,50,0,2,8,0,0,0,0,0,0
20150319,67000,67000360,平通里,住宅,50,1,3,7,0,1,2,1,10,4
20150326,67000,67000360,平通里,住宅,50,0,1,7,0,0,0,0,0,0
20150408,67000,67000360,平通里,住宅,50,0,1,5,0,0,0,0,0,0
20150422,67000,67000360,平通里,住宅,50,0,0,18,0,0,0,0,0,0
20150507,67000,67000360,平通里,住宅,50,2,0,7,0,2,4,1,29,7
20150520,67000,67000360,平通里,住宅,50,1,2,6,0,1,2,1,13,4
20150522,67000,67000360,平通里,住宅,50,3,0,16,0,3,6,2,19,5
20150603,67000,67000360,平通里,住宅,50,2,0,8,0,2,4,1,25,6
20150617,67000,67000360,平通里,住宅,50,2,1,7,1,1,4,1,25,6
20150630,67000,67000360,平通里,住宅,50,0,3,6,0,0,0,0,0,0
20150728,67000,67000360,平通里,住宅,50,2,0,13,0,2,4,1,15,5
20150730,67000,67000360,平通里,住宅,50,1,1,8,0,1,2,1,11,4
20150802,67000,67000360,平通里,住宅,50,0,1,2,0,0,0,0,0,0
20150911,67000,67000360,平通里,住宅,50,1,0,13,0,1,2,1,8,3
20151002,67000,67000360,平通里,住宅,50,1,5,12,0,1,2,1,6,3
20151016,67000,67000360,平通里,住宅,163,0,67,33,0,0,0,0,0,0
20151023,67000,67000360,平通里,住宅,50,0,0,0,0,0,0,0,0,0
20151025,67000,67000360,平通里,住宅,75,2,31,15,0,3,4,1,7,3
20150411,67000,67000220,平陽里,住宅,50,0,0,5,0,0,0,0,0,0
20150417,67000,67000220,平陽里,住宅,50,0,0,6,0,0,0,0,0,0
20150923,67000,67000220,平陽里,住宅,50,0,0,4,0,0,0,0,0,0
20150317,67000,67000340,正風里,住宅,50,0,6,16,0,0,0,0,0,0
20150330,67000,67000340,正風里,住宅,50,0,1,9,0,0,0,0,0,0
20150424,67000,67000340,正風里,住宅,50,0,0,11,0,0,0,0,0,0
20150428,67000,67000340,正風里,住宅,50,0,7,7,0,0,0,0,0,0
20150428,67000,67000340,正風里,住宅,50,2,0,24,0,2,4,1,8,3
20150508,67000,67000340,正風里,住宅,50,2,1,8,1,1,4,1,22,6
20150611,67000,67000340,正風里,住宅,50,4,0,9,0,4,8,2,44,9
20150611,67000,67000340,正風里,住宅,50,1,8,6,1,0,2,1,7,3
20150612,67000,67000340,正風里,住宅,50,0,1,7,0,0,0,0,0,0
20150620,67000,67000340,正風里,住宅,113,17,58,44,11,10,19,3,21,6
20150621,67000,67000340,正風里,住宅,62,1,3,0,1,0,2,1,33,8
20150622,67000,67000340,正風里,住宅,10,0,0,1,0,0,0,0,0,0
20150703,67000,67000340,正風里,住宅,200,6,7,24,1,5,3,1,19,5
20150713,67000,67000340,正風里,住宅,50,5,9,33,0,8,16,3,19,5
20150713,67000,67000340,正風里,住宅,50,0,7,12,0,0,0,0,0,0
20150714,67000,67000340,正風里,住宅,50,0,1,9,0,0,0,0,0,0
20150714,67000,67000340,正風里,住宅,50,2,8,9,1,2,6,2,18,5
20150715,67000,67000340,正風里,市場,150,4,3,23,0,4,3,1,15,5
20150716,67000,67000340,正風里,住宅,134,1,22,9,1,0,1,1,3,2
20150811,67000,67000340,正風里,住宅,217,0,12,14,0,0,0,0,0,0
20150902,67000,67000340,正風里,住宅,60,0,18,4,0,0,0,0,0,0
20151006,67000,67000340,正風里,住宅,25,0,5,8,0,0,0,0,0,0
20150121,67000,67000310,正強里,住宅,50,0,0,12,0,0,0,0,0,0
20150316,67000,67000310,正強里,住宅,50,1,5,24,0,1,2,1,3,2
20150330,67000,67000310,正強里,住宅,50,0,15,11,0,0,0,0,0,0
20150416,67000,67000310,正強里,住宅,50,2,2,34,0,2,4,1,6,3
20150429,67000,67000310,正強里,住宅,50,0,8,16,0,0,0,0,0,0
20150515,67000,67000310,正強里,住宅,75,5,4,35,1,4,7,2,13,4
20150527,67000,67000310,正強里,住宅,50,3,10,36,0,3,6,2,7,3
20150610,67000,67000310,正強里,住宅,50,2,0,14,0,2,4,1,14,4
20150622,67000,67000310,正強里,住宅,52,0,0,6,0,2,4,1,33,8
20150709,67000,67000310,正強里,住宅,50,3,4,24,0,3,6,2,11,4
20150720,67000,67000310,正強里,住宅,50,4,6,40,0,4,8,2,9,3
20150728,67000,67000310,正強里,住宅,50,3,6,46,0,4,8,2,8,3
20150815,67000,67000310,正強里,住宅,50,0,10,3,0,0,0,0,0,0
20150821,67000,67000310,正強里,住宅,150,1,9,33,1,1,1,1,5,2
20150924,67000,67000310,正強里,住宅,50,0,8,19,0,0,0,0,0,0
20150928,67000,67000310,正強里,住宅,41,0,2,32,0,0,0,0,0,0
20150929,67000,67000310,正強里,住宅,50,0,2,30,0,0,0,0,0,0
20150930,67000,67000310,正強里,住宅,50,0,3,31,0,0,0,0,0,0
20150930,67000,67000310,正強里,住宅,100,0,11,22,0,0,0,0,0,0
20151004,67000,67000310,正強里,住宅,404,17,139,110,10,9,5,2,8,3
20151027,67000,67000310,正強里,住宅,72,2,21,8,1,1,3,1,7,3
20150112,67000,67000340,正覺里,住宅,50,0,3,10,0,0,0,0,0,0
20150206,67000,67000340,正覺里,住宅,50,0,2,14,0,0,0,0,0,0
20150302,67000,67000340,正覺里,住宅,50,0,1,7,0,0,0,0,0,0
20150330,67000,67000340,正覺里,住宅,50,1,1,14,0,1,2,1,7,3
20150413,67000,67000340,正覺里,住宅,50,1,3,8,0,1,2,1,9,3
20150413,67000,67000340,正覺里,住宅,50,0,2,12,0,0,0,0,0,0
20150413,67000,67000340,正覺里,住宅,50,1,2,6,1,0,2,1,13,4
20150528,67000,67000340,正覺里,住宅,33,4,2,17,0,4,12,3,21,6
20150529,67000,67000340,正覺里,住宅,30,4,4,20,2,3,17,3,21,6
20150530,67000,67000340,正覺里,住宅,63,8,12,24,10,9,30,4,53,9
20150531,67000,67000340,正覺里,住宅,50,7,1,8,0,7,14,3,78,9
20150602,67000,67000340,正覺里,住宅,50,2,7,3,1,1,4,1,20,5
20150602,67000,67000340,正覺里,住宅,50,6,10,16,3,5,16,3,31,7
20150603,67000,67000340,正覺里,住宅,50,2,3,6,1,1,4,1,22,6
20150605,67000,67000340,正覺里,住宅,100,7,13,34,0,7,7,2,15,5
20150610,67000,67000340,正覺里,住宅,100,0,5,5,0,0,0,0,0,0
20150613,67000,67000340,正覺里,住宅,63,9,23,10,8,2,16,3,30,7
20150613,67000,67000340,正覺里,住宅,363,11,8,85,2,10,3,1,13,4
20150614,67000,67000340,正覺里,住宅,50,0,3,6,0,0,0,0,0,0
20150616,67000,67000340,正覺里,住宅,112,8,32,20,4,5,8,2,17,5
20150617,67000,67000340,正覺里,住宅,60,0,13,4,0,0,0,0,0,0
20150617,67000,67000340,正覺里,住宅,46,0,18,4,0,0,0,0,0,0
20150618,67000,67000340,正覺里,住宅,35,0,8,7,0,0,0,0,0,0
20150619,67000,67000340,正覺里,住宅,138,6,61,26,10,0,7,2,11,4
20150620,67000,67000340,正覺里,住宅,41,6,31,3,6,0,15,3,18,5
20150621,67000,67000340,正覺里,住宅,57,8,35,26,1,7,14,3,13,4
20150624,67000,67000340,正覺里,住宅,79,3,30,5,3,0,4,1,9,3
20150626,67000,67000340,正覺里,住宅,45,0,2,13,0,0,0,0,0,0
20150628,67000,67000340,正覺里,住宅,50,0,0,8,0,0,0,0,0,0
20150629,67000,67000340,正覺里,住宅,50,2,4,5,0,2,4,1,22,6
20150630,67000,67000340,正覺里,住宅,50,1,2,5,1,0,2,1,14,4
20150630,67000,67000340,正覺里,住宅,87,0,0,3,0,0,0,0,0,0
20150701,67000,67000340,正覺里,住宅,300,3,14,31,0,3,1,1,7,3
20150701,67000,67000340,正覺里,住宅,53,3,12,7,1,2,6,2,16,5
20150703,67000,67000340,正覺里,住宅,95,0,4,7,0,0,0,0,0,0
20150704,67000,67000340,正覺里,住宅,208,15,115,45,17,16,16,3,21,6
20150705,67000,67000340,正覺里,住宅,114,10,58,13,9,1,9,2,14,4
20150706,67000,67000340,正覺里,住宅,40,0,0,0,0,0,0,0,0,0
20150719,67000,67000340,正覺里,住宅,50,6,6,23,2,9,22,4,38,8
20150721,67000,67000340,正覺里,住宅,83,7,17,29,2,20,27,4,48,9
20150724,67000,67000340,正覺里,住宅,55,7,21,9,8,1,16,3,30,7
20150726,67000,67000340,正覺里,住宅,50,10,5,34,2,12,28,4,36,8
20150728,67000,67000340,正覺里,住宅,50,3,6,2,2,1,6,2,38,8
20150803,67000,67000340,正覺里,住宅,253,1,73,25,0,1,0,1,1,1
20150803,67000,67000340,正覺里,住宅,77,0,28,6,0,0,0,0,0,0
20150803,67000,67000340,正覺里,住宅,100,2,45,21,1,1,2,1,3,2
20150803,67000,67000340,正覺里,住宅,102,0,22,2,0,0,0,0,0,0
20150804,67000,67000340,正覺里,住宅,103,0,18,1,0,0,0,0,0,0
20150805,67000,67000340,正覺里,住宅,112,4,7,4,2,2,4,1,36,8
20150806,67000,67000340,正覺里,住宅,150,3,31,16,3,1,3,1,9,3
20150812,67000,67000340,正覺里,住宅,270,0,30,17,0,0,0,0,0,0
20150817,67000,67000340,正覺里,住宅,131,2,42,30,3,0,2,1,4,2
20150828,67000,67000340,正覺里,住宅,223,1,21,4,1,0,0,1,4,2
20150902,67000,67000340,正覺里,住宅,50,0,8,9,0,0,0,0,0,0
20151013,67000,67000340,正覺里,住宅,101,0,16,1,0,0,0,0,0,0
20151018,67000,67000340,正覺里,住宅,132,1,24,21,1,0,1,1,2,1
20150311,67000,67000370,民主里,住宅,50,0,2,6,0,0,0,0,0,0
20150319,67000,67000370,民主里,住宅,51,0,3,12,0,0,0,0,0,0
20150330,67000,67000370,民主里,住宅,50,0,0,7,0,0,0,0,0,0
20150430,67000,67000370,民主里,住宅,50,0,4,11,0,0,0,0,0,0
20150526,67000,67000370,民主里,住宅,50,2,3,11,0,2,4,1,14,4
20150618,67000,67000370,民主里,住宅,50,3,11,11,2,2,8,2,18,5
20150714,67000,67000370,民主里,住宅,50,5,5,31,0,11,22,4,31,7
20150727,67000,67000370,民主里,住宅,50,4,9,9,1,3,8,2,22,6
20150802,67000,67000370,民主里,住宅,56,2,4,18,1,1,4,1,9,3
20150803,67000,67000370,民主里,住宅,124,1,2,17,0,1,1,1,5,2
20150805,67000,67000370,民主里,住宅,31,4,24,2,8,1,29,4,35,8
20150815,67000,67000370,民主里,住宅,107,2,14,20,0,2,2,1,6,3
20150828,67000,67000370,民主里,住宅,198,3,28,27,3,0,2,1,5,2
20150829,67000,67000370,民主里,住宅,91,1,0,23,0,1,1,1,4,2
20150831,67000,67000370,民主里,住宅,116,1,7,17,1,0,1,1,4,2
20150909,67000,67000370,民主里,住宅,31,0,1,1,0,0,0,0,0,0
20150302,67000,67000370,民生里,住宅,50,0,8,18,0,0,0,0,0,0
20150317,67000,67000370,民生里,住宅,52,0,4,8,0,0,0,0,0,0
20150401,67000,67000370,民生里,住宅,50,1,5,12,2,0,4,1,12,4
20150430,67000,67000370,民生里,住宅,50,0,0,7,0,0,0,0,0,0
20150505,67000,67000010,民生里,住宅,50,1,3,13,0,1,2,1,6,3
20150522,67000,67000370,民生里,住宅,50,0,4,12,0,0,0,0,0,0
20150522,67000,67000370,民生里,住宅,50,1,4,23,0,1,2,1,4,2
20150613,67000,67000370,民生里,住宅,50,0,0,6,0,0,0,0,0,0
20150615,67000,67000370,民生里,住宅,50,4,8,12,0,5,10,3,25,6
20150626,67000,67000370,民生里,住宅,50,2,8,14,2,1,6,2,14,4
20150702,67000,67000370,民生里,住宅,50,2,4,20,0,2,4,1,8,3
20150711,67000,67000010,民生里,住宅,50,0,0,23,0,0,0,0,0,0
20150725,67000,67000370,民生里,住宅,50,2,2,18,0,2,4,1,10,4
20150725,67000,67000370,民生里,住宅,50,1,6,10,2,0,4,1,13,4
20150729,67000,67000370,民生里,住宅,50,5,8,17,1,4,10,3,20,5
20150801,67000,67000370,民生里,住宅,50,2,6,17,1,1,4,1,9,3
