日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20170823,67000,67000280,六甲里,住宅,68,0,0,18,18,0,0,0,0,0,0,0,22.9477691,120.2801166
20170901,67000,67000340,六甲里,其他,75,2,1,25,26,0,2,2,3,1,8,3,23.012,120.21
20170907,67000,67000090,六甲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2274594,120.3500365
20170912,67000,67000340,六甲里,其他,50,1,3,6,9,0,1,1,2,1,11,4,23.0127602,120.2101595
20170927,67000,67000340,六甲里,其他,50,2,2,8,10,0,2,2,4,1,20,5,23.0127602,120.2101595
20171006,67000,67000340,六甲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0127602,120.2101595
20171020,67000,67000340,六甲里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,23.0127602,120.2101595
20171020,67000,67000280,六甲里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,22.9477691,120.2801166
20171023,67000,67000340,六甲里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,23.0127602,120.2101595
20171124,67000,67000340,六甲里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,23.0127602,120.2101595
20171204,67000,67000340,六甲里,住宅,50,0,10,11,21,0,0,0,0,0,0,0,23.0127602,120.2101595
20171222,67000,67000340,六甲里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,23.0127602,120.2101595
20170113,67000,67000310,六合里,住宅,77,0,3,7,10,0,0,0,0,0,0,0,120.2303571,23.0112118
20170124,67000,67000310,六合里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2303571,23.0112118
20170220,67000,67000310,六合里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.2303571,23.0112118
20170412,67000,67000310,六合里,住宅,50,0,3,21,24,0,0,0,0,0,0,0,120.2303571,23.0112118
20170425,67000,67000310,六合里,住宅,50,1,5,9,14,1,0,1,2,1,7,3,120.2303571,23.0112118
20170509,67000,67000310,六合里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2303571,23.0112118
20170523,67000,67000310,六合里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2303571,23.0112118
20170606,67000,67000310,六合里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,120.230357,23.011212
20170628,67000,67000310,六合里,住宅,75,1,2,5,7,0,1,1,1,1,14,4,120.2303571,23.0112118
20170704,67000,67000310,六合里,住宅,50,2,2,18,20,0,2,2,4,1,10,4,23.0112118,120.2303571
20170808,67000,67000310,六合里,住宅,75,1,2,14,16,0,2,2,3,1,13,4,23.011212,120.230357
20170815,67000,67000310,六合里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.0112118,120.2303571
20170824,67000,67000310,六合里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,23,120.2303571
20170904,67000,67000310,六合里,住宅,50,1,2,16,18,0,1,1,2,1,6,3,23.0112118,120.2303571
20170921,67000,67000310,六合里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0112118,120.2303571
20170927,67000,67000310,六合里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,23.0112118,120.2303571
20171005,67000,67000310,六合里,住宅,50,1,9,3,12,2,0,2,4,1,17,5,23.0112118,120.2303571
20171016,67000,67000310,六合里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0112118,120.2303571
20171027,67000,67000310,六合里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,23.0112118,120.2303571
20171110,67000,67000310,六合里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0112118,120.2303571
20171115,67000,67000310,六合里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.0112118,120.2303571
20171207,67000,67000310,六合里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0112118,120.2303571
20171228,67000,67000310,六合里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,23.0112118,120.2303571
20170622,67000,67000120,六安里,住宅,50,2,1,19,20,1,2,3,6,2,15,5,120.1791357,23.1703108
20171101,67000,67000120,六安里,住宅,105,1,0,4,4,0,1,1,1,1,25,6,23.1703108,120.1791357
20171101,67000,67000120,六安里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,23.1703108,120.1791357
20170213,67000,67000030,六溪里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.464566,23.3163273
20170417,67000,67000030,六溪里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.464566,23.3163273
20170316,67000,67000210,六嘉里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2209801,23.079623
20170920,67000,67000210,六嘉里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.079623,120.2209801
20171008,67000,67000210,六嘉里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.079623,120.2209801
20171116,67000,67000210,六嘉里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.079623,120.2209801
20170311,67000,67000190,六德里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3003035,23.1716015
20171221,67000,67000190,六德里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.1716015,120.3003035
20170119,67000,67000370,天后里,其他,50,1,7,7,14,0,2,2,4,1,14,4,120.2011417,22.9975318
20170220,67000,67000370,天后里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.2011417,22.9975318
20170301,67000,67000370,天后里,住宅,50,0,11,4,15,0,0,0,0,0,0,0,120.2011417,22.9975318
20170411,67000,67000370,天后里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.2011417,22.9975318
20170508,67000,67000370,天后里,住宅,56,1,8,6,14,1,0,1,2,1,7,3,120.2011417,22.9975318
20170606,67000,67000370,天后里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.201142,22.997532
20170615,67000,67000370,天后里,住宅,117,5,23,25,48,4,2,6,5,2,13,4,120.2011417,22.9975318
20170707,67000,67000370,天后里,住宅,50,3,2,8,10,0,3,3,6,2,30,7,22.9975318,120.2011417
20170811,67000,67000370,天后里,住宅,50,3,14,18,32,0,3,3,6,2,9,3,22.997532,120.201142
20170824,67000,67000370,天后里,住宅,50,2,6,16,22,0,3,3,6,2,14,4,22.9975318,120.2011417
20170908,67000,67000370,天后里,住宅,51,0,7,20,27,0,0,0,0,0,0,0,22.9975318,120.2011417
20170922,67000,67000370,天后里,住宅,50,1,15,16,31,0,1,1,2,1,3,2,22.9975318,120.2011417
20171005,67000,67000370,天后里,住宅,50,2,22,10,32,2,1,3,6,2,9,3,22.9975318,120.2011417
20171012,67000,67000370,天后里,住宅,50,1,24,13,37,0,1,1,2,1,3,2,22.9975318,120.2011417
20171027,67000,67000370,天后里,住宅,54,0,3,1,4,0,0,0,0,0,0,0,22.9975318,120.2011417
20171103,67000,67000370,天后里,住宅,50,4,11,7,18,2,2,4,8,2,22,6,22.9975318,120.2011417
20171109,67000,67000370,天后里,其他,50,1,0,4,4,0,1,1,0,1,0,0,22.9975318,120.2011417
20171110,67000,67000370,天后里,住宅,52,0,5,10,15,0,0,0,0,0,0,0,22.9975318,120.2011417
20171117,67000,67000370,天后里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,22.9975318,120.2011417
20171123,67000,67000370,天后里,住宅,51,0,5,8,13,0,0,0,0,0,0,0,22.9975318,120.2011417
20171201,67000,67000370,天后里,住宅,53,0,5,14,19,0,0,0,0,0,0,0,22.9975318,120.2011417
20171207,67000,67000370,天后里,住宅,50,0,5,14,19,0,0,0,0,0,0,0,22.9975318,120.2011417
20171219,67000,67000370,天后里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,22.9975318,120.2011417
20171225,67000,67000370,天后里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,22.9975318,120.2011417
20170224,67000,67000270,太子里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2584844,22.9912207
20170502,67000,67000270,太子里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.2584844,22.9912207
20170515,67000,67000270,太子里,住宅,50,0,11,3,14,0,0,0,0,0,0,0,120.258484,22.991221
20170523,67000,67000270,太子里,住宅,50,2,2,14,16,0,2,2,4,1,12,4,120.2584844,22.9912207
20170531,67000,67000270,太子里,住宅,50,7,0,17,17,0,13,13,26,4,76,9,120.2584844,22.9912207
20170605,67000,67000270,太子里,住宅,50,1,0,15,15,0,2,2,4,1,13,4,120.258484,22.991221
20170605,67000,67000270,太子里,住宅,50,2,2,24,26,0,3,3,6,2,12,4,120.258484,22.991221
20170608,67000,67000270,太子里,住宅,50,5,0,35,35,0,12,12,24,4,34,8,120.258484,22.991221
20170608,67000,67000270,太子里,住宅,50,2,1,23,24,0,7,7,14,3,29,7,120.258484,22.991221
20170612,67000,67000270,太子里,住宅,50,1,2,13,15,0,2,2,4,1,13,4,120.2584844,22.9912207
20170612,67000,67000270,太子里,住宅,50,2,2,24,26,0,3,3,6,2,12,4,120.2584844,22.9912207
20170621,67000,67000270,太子里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2584844,22.9912207
20170621,67000,67000270,太子里,住宅,50,1,4,5,9,0,1,1,2,1,11,4,120.2584844,22.9912207
20170710,67000,67000270,太子里,住宅,50,3,0,19,19,0,5,5,10,3,26,6,22.9912207,120.2584844
20170721,67000,67000270,太子里,住宅,50,9,0,30,30,0,18,18,36,5,60,9,22.9912207,120.2584844
20170802,67000,67000270,太子里,住宅,50,9,1,30,31,1,12,13,26,4,42,9,22.9912207,120.2584844
20170803,67000,67000270,太子里,住宅,50,9,0,23,23,0,17,17,34,4,74,9,22.9912207,120.2584844
20170816,67000,67000270,太子里,住宅,50,6,1,17,18,1,5,6,12,3,33,8,22.9912207,120.2584844
20170913,67000,67000270,太子里,住宅,50,5,2,26,28,0,5,5,10,3,18,5,22.9912207,120.2584844
20170920,67000,67000270,太子里,住宅,50,2,1,10,11,0,3,3,6,2,27,6,22.9912207,120.2584844
20171006,67000,67000270,太子里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,22.9912207,120.2584844
20171027,67000,67000270,太子里,住宅,50,1,0,18,18,0,1,1,2,1,6,3,22.9912207,120.2584844
20171103,67000,67000270,太子里,住宅,50,2,1,11,12,1,1,2,4,1,17,5,22.9912207,120.2584844
20171115,67000,67000270,太子里,住宅,50,3,6,12,18,0,3,3,6,2,17,5,22.9912207,120.2584844
20171120,67000,67000270,太子里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,22.9912207,120.2584844
20171122,67000,67000270,太子里,住宅,50,2,0,16,16,0,2,2,4,1,13,4,22.9912207,120.2584844
20171206,67000,67000270,太子里,住宅,50,2,0,11,11,0,3,3,6,2,27,6,22.9912207,120.2584844
20171213,67000,67000270,太子里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,22.9912207,120.2584844
20171219,67000,67000270,太子里,住宅,51,0,3,15,18,0,0,0,0,0,0,0,22.9912207,120.2584844
20171227,67000,67000270,太子里,住宅,50,1,2,17,19,0,2,2,4,1,11,4,22.9912207,120.2584844
20170216,67000,67000010,太北里,學校,50,0,1,4,5,0,0,0,0,0,0,0,120.2729063,23.2968024
20170720,67000,67000010,太北里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.2968024,120.2729063
20170922,67000,67000010,太北里,機關,50,0,0,1,1,0,0,0,0,0,0,0,23.2968024,120.2729063
20170213,67000,67000180,太平里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.3103958,23.0500798
20171016,67000,67000180,太平里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.0500798,120.3103958
20170216,67000,67000010,太南里,學校,50,0,1,3,4,0,0,0,0,0,0,0,120.2757905,23.288141
20170314,67000,67000040,太康里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3349024,23.2876668
20171012,67000,67000040,太康里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.2876668,120.3349024
20170103,67000,67000340,文元里,住宅,54,0,6,6,12,0,0,0,0,0,0,0,120.1978952,23.0146579
20170217,67000,67000340,文元里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.1978952,23.0146579
20170222,67000,67000340,文元里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,120.1978952,23.0146579
20170222,67000,67000340,文元里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1978952,23.0146579
20170314,67000,67000340,文元里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,120.1978952,23.0146579
20170407,67000,67000340,文元里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.1978952,23.0146579
20170427,67000,67000340,文元里,住宅,50,1,5,5,10,0,1,1,2,1,10,4,120.1978952,23.0146579
20170524,67000,67000340,文元里,其他,50,0,0,2,2,0,0,0,0,0,0,0,120.1978952,23.0146579
20170607,67000,67000340,文元里,其他,50,2,3,12,15,0,2,2,4,1,13,4,120.197895,23.014658
20170614,67000,67000340,文元里,其他,50,5,1,19,20,0,6,6,12,3,30,7,120.1978952,23.0146579
20170629,67000,67000340,文元里,地區,50,0,6,5,11,0,0,0,0,0,0,0,120.1978952,23.0146579
20170626,67000,67000340,文元里,其他,50,1,1,7,8,0,1,1,2,1,13,4,120.1978952,23.0146579
20170710,67000,67000340,文元里,其他,50,1,2,6,8,0,1,1,2,1,13,4,23.0146579,120.1978952
20170714,67000,67000340,文元里,地區,50,0,2,13,15,0,0,0,0,0,0,0,23.0146579,120.1978952
20170719,67000,67000340,文元里,其他,50,0,3,14,17,0,0,0,0,0,0,0,23.0146579,120.1978952
20170725,67000,67000340,文元里,其他,50,0,7,15,22,0,0,0,0,0,0,0,23.0146579,120.1978952
20170803,67000,67000340,文元里,其他,50,3,1,25,26,0,3,3,6,2,12,4,23.0146579,120.1978952
20170816,67000,67000340,文元里,其他,50,1,4,12,16,0,1,1,2,1,6,3,23.0146579,120.1978952
20170831,67000,67000340,文元里,地區,50,0,3,7,10,0,0,0,0,0,0,0,23.014,120.197
20170911,67000,67000340,文元里,其他,50,0,3,8,11,0,0,0,0,0,0,0,23.0146579,120.1978952
20170918,67000,67000340,文元里,其他,50,0,1,14,15,0,0,0,0,0,0,0,23.0146579,120.1978952
20170926,67000,67000340,文元里,其他,50,1,3,15,18,0,1,1,2,1,6,3,23.0146579,120.1978952
20171017,67000,67000340,文元里,住宅,50,1,3,24,27,0,1,1,2,1,4,2,23.0146579,120.1978952
20171026,67000,67000340,文元里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0146579,120.1978952
20171106,67000,67000340,文元里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,23.0146579,120.1978952
20171116,67000,67000340,文元里,住宅,75,0,1,8,9,0,0,0,0,0,0,0,23.0146579,120.1978952
20171121,67000,67000340,文元里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,23.0146579,120.1978952
20171201,67000,67000340,文元里,住宅,50,0,4,16,20,0,0,0,0,0,0,0,23.0146579,120.1978952
20171207,67000,67000340,文元里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,23.0146579,120.1978952
20171222,67000,67000340,文元里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,23.0146579,120.1978952
20170202,67000,67000280,文化里,住宅,63,0,0,1,1,0,0,0,0,0,0,0,120.2923733,22.9713621
20170523,67000,67000280,文化里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.2923733,22.9713621
20171103,67000,67000280,文化里,住宅,55,0,0,2,2,0,0,0,0,0,0,0,22.9713621,120.2923733
20170124,67000,67000360,文平里,住宅,50,1,1,7,8,0,1,1,2,1,13,4,120.1805789,22.9860574
20170216,67000,67000360,文平里,學校,50,0,12,3,15,0,0,0,0,0,0,0,120.1805789,22.9860574
20170310,67000,67000360,文平里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1805789,22.9860574
20170310,67000,67000360,文平里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.1805789,22.9860574
20170330,67000,67000360,文平里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1805789,22.9860574
20170427,67000,67000360,文平里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.1805789,22.9860574
20170509,67000,67000360,文平里,住宅,50,1,4,10,14,0,1,1,2,1,7,3,120.1805789,22.9860574
20170512,67000,67000360,文平里,住宅,50,3,5,11,16,0,3,3,6,2,19,5,120.1805789,22.9860574
20170603,67000,67000360,文平里,住宅,50,4,4,14,18,0,4,4,8,2,22,6,120.1805789,22.9860574
20170603,67000,67000360,文平里,住宅,50,1,2,16,18,0,3,3,6,2,17,5,120.1805789,22.9860574
20170621,67000,67000360,文平里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,120.1805789,22.9860574
20170623,67000,67000360,文平里,住宅,50,,8,3,11,0,0,0,0,0,0,0,120.1805789,22.9860574
20170714,67000,67000360,文平里,其他,50,0,2,11,13,0,0,0,0,0,0,0,22.9860574,120.1805789
20170717,67000,67000360,文平里,住宅,50,2,12,23,35,0,2,2,4,1,6,3,22.9860574,120.1805789
20170803,67000,67000360,文平里,住宅,50,3,1,17,18,0,3,3,6,2,17,5,22.9860574,120.1805789
20170814,67000,67000360,文平里,住宅,50,2,0,6,6,0,3,3,6,2,50,9,22.9860574,120.1805789
20170817,67000,67000360,文平里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9860574,120.1805789
20170822,67000,67000360,文平里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,22.9860574,120.1805789
20170831,67000,67000360,文平里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,22.986,120.18
20170907,67000,67000360,文平里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,22.9860574,120.1805789
20170914,67000,67000360,文平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,22.9860574,120.1805789
20170928,67000,67000360,文平里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9860574,120.1805789
20171006,67000,67000360,文平里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,22.9860574,120.1805789
20171020,67000,67000360,文平里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,22.9860574,120.1805789
20171030,67000,67000360,文平里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,22.9860574,120.1805789
20171107,67000,67000360,文平里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,22.9860574,120.1805789
20171114,67000,67000360,文平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,22.9860574,120.1805789
20171120,67000,67000360,文平里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9860574,120.1805789
20171129,67000,67000360,文平里,住宅,50,2,9,15,24,2,1,3,6,2,13,4,22.9860574,120.1805789
20171212,67000,67000360,文平里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,22.9860574,120.1805789
20171222,67000,67000360,文平里,住宅,50,1,3,4,7,1,0,1,2,1,14,4,22.9860574,120.1805789
20170104,67000,67000340,文成里,住宅,52,0,9,2,11,0,0,0,0,0,0,0,120.1971737,23.0074248
20170124,67000,67000340,文成里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1971737,23.0074248
20170216,67000,67000340,文成里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.1971737,23.0074248
20170217,67000,67000340,文成里,學校,50,0,4,3,7,0,0,0,0,0,0,0,120.1971737,23.0074248
20170314,67000,67000340,文成里,住宅,50,1,6,7,13,1,0,1,2,1,8,3,120.1971737,23.0074248
20170308,67000,67000340,文成里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.1971737,23.0074248
20170414,67000,67000340,文成里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1971737,23.0074248
20170421,67000,67000340,文成里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1971737,23.0074248
20170421,67000,67000340,文成里,住宅,50,3,7,10,17,1,2,3,6,2,18,5,120.1971737,23.0074248
20170503,67000,67000340,文成里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1971737,23.0074248
20170524,67000,67000340,文成里,其他,50,0,0,2,2,0,0,0,0,0,0,0,120.1971737,23.0074248
20170612,67000,67000340,文成里,其他,50,1,4,8,12,1,0,1,2,1,8,3,120.1971737,23.0074248
20170706,67000,67000340,文成里,住宅,75,1,5,13,18,0,1,1,1,1,6,3,23.0074248,120.1971737
20170725,67000,67000340,文成里,其他,50,0,3,9,12,0,0,0,0,0,0,0,23.0074248,120.1971737
20170728,67000,67000340,文成里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0074248,120.1971737
20170807,67000,67000340,文成里,其他,75,1,7,12,19,0,1,1,1,1,5,2,23.007425,120.197174
20170821,67000,67000340,文成里,其他,50,0,6,4,10,0,0,0,0,0,0,0,23.0074248,120.1971737
20170928,67000,67000340,文成里,其他,50,0,4,7,11,0,0,0,0,0,0,0,23.0074248,120.1971737
20171005,67000,67000340,文成里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,23.0074248,120.1971737
20171015,67000,67000340,文成里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,23.0074248,120.1971737
20171031,67000,67000340,文成里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,23.0074248,120.1971737
20171106,67000,67000340,文成里,住宅,50,1,6,6,12,0,1,1,2,1,8,3,23.0074248,120.1971737
20171201,67000,67000340,文成里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,23.0074248,120.1971737
20171219,67000,67000340,文成里,住宅,50,1,5,8,13,0,1,1,2,1,8,3,23.0074248,120.1971737
20170310,67000,67000190,文昌里,住宅,52,0,0,8,8,0,0,0,0,0,0,0,120.2945362,23.1137915
20170124,67000,67000330,文南里,住宅,51,1,4,8,12,0,1,1,2,1,8,3,120.1870727,22.9840282
20170311,67000,67000330,文南里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.1870727,22.9840282
20170324,67000,67000330,文南里,住宅,54,0,3,8,11,0,0,0,0,0,0,0,120.1870727,22.9840282
20170428,67000,67000330,文南里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.1870727,22.9840282
20170522,67000,67000330,文南里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.1870727,22.9840282
20170602,67000,67000330,文南里,住宅,50,1,4,13,17,0,1,1,2,1,6,3,120.1870727,22.9840282
20170705,67000,67000330,文南里,住宅,50,1,6,9,15,0,1,1,2,1,7,3,22.9840282,120.1870727
20170828,67000,67000330,文南里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,22.984,120.187
20170922,67000,67000330,文南里,住宅,52,2,2,10,12,1,1,2,4,1,17,5,22.9840282,120.1870727
20171012,67000,67000330,文南里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9840282,120.1870727
20171026,67000,67000330,文南里,住宅,50,1,6,9,15,1,0,1,2,1,7,3,22.9840282,120.1870727
20171103,67000,67000330,文南里,住宅,50,1,4,8,12,1,0,1,2,1,8,3,22.9840282,120.1870727
20171109,67000,67000330,文南里,住宅,50,2,3,8,11,1,1,2,4,1,18,5,22.9840282,120.1870727
20171124,67000,67000330,文南里,住宅,51,1,14,9,23,0,1,1,2,1,4,2,22.9840282,120.1870727
20171204,67000,67000330,文南里,住宅,50,4,7,0,7,4,0,4,8,2,57,9,22.9840282,120.1870727
20171222,67000,67000330,文南里,住宅,50,0,11,16,27,0,0,0,0,0,0,0,22.9840282,120.1870727
20171226,67000,67000330,文南里,住宅,52,0,8,7,15,0,0,0,0,0,0,0,22.9840282,120.1870727
20170307,67000,67000330,文華里,住宅,51,0,10,6,16,0,0,0,0,0,0,0,120.1899588,22.98611
20170314,67000,67000330,文華里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.1899588,22.98611
20170315,67000,67000330,文華里,住宅,5,0,1,2,3,0,0,0,0,0,0,0,120.1899588,22.98611
20170321,67000,67000330,文華里,住宅,50,0,16,3,19,0,0,0,0,0,0,0,120.1899588,22.98611
20170330,67000,67000330,文華里,住宅,52,0,10,5,15,0,0,0,0,0,0,0,120.1899588,22.98611
20170418,67000,67000330,文華里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1899588,22.98611
20170418,67000,67000330,文華里,住宅,50,1,4,11,15,0,1,1,2,1,7,3,120.1899588,22.98611
20170512,67000,67000330,文華里,住宅,51,0,12,6,18,0,0,0,0,0,0,0,120.1899588,22.98611
20170606,67000,67000330,文華里,住宅,50,1,14,6,20,1,0,1,2,1,5,2,120.189959,22.98611
20170707,67000,67000330,文華里,住宅,50,3,6,11,17,2,4,6,12,3,35,8,22.98611,120.1899588
20170721,67000,67000330,文華里,住宅,50,2,6,7,13,2,0,2,4,1,15,5,22.98611,120.1899588
20170727,67000,67000330,文華里,住宅,50,1,5,5,10,0,1,1,2,1,10,4,22.98611,120.1899588
20170905,67000,67000330,文華里,住宅,50,2,9,10,19,1,1,2,4,1,11,4,22.98611,120.1899588
20170921,67000,67000330,文華里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,22.98611,120.1899588
20171002,67000,67000330,文華里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,22.98611,120.1899588
20171002,67000,67000330,文華里,住宅,52,0,4,15,19,0,0,0,0,0,0,0,22.98611,120.1899588
20171026,67000,67000330,文華里,住宅,50,1,7,7,14,2,0,2,4,1,14,4,22.98611,120.1899588
20171109,67000,67000330,文華里,住宅,50,1,3,8,11,0,1,1,2,1,9,3,22.98611,120.1899588
20171124,67000,67000330,文華里,住宅,53,0,12,3,15,0,0,0,0,0,0,0,22.98611,120.1899588
20171204,67000,67000330,文華里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,22.98611,120.1899588
20171227,67000,67000330,文華里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.98611,120.1899588
20171229,67000,67000330,文華里,住宅,75,3,11,18,29,1,2,3,4,1,10,4,22.98611,120.1899588
20170105,67000,67000320,文聖里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2447821,22.9840282
20170123,67000,67000320,文聖里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2447821,22.9840282
20170216,67000,67000320,文聖里,學校,50,0,0,4,4,0,0,0,0,0,0,0,120.2447821,22.9840282
20170221,67000,67000320,文聖里,學校,50,0,3,1,4,0,0,0,0,0,0,0,120.2447821,22.9840282
20170315,67000,67000320,文聖里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2447821,22.9840282
20170406,67000,67000320,文聖里,住宅,75,0,3,12,15,0,0,0,0,0,0,0,120.2447821,22.9840282
20170603,67000,67000320,文聖里,住宅,50,5,0,14,14,0,10,10,20,4,71,9,120.2447821,22.9840282
20170608,67000,67000320,文聖里,住宅,50,4,4,8,12,0,5,5,10,3,42,9,120.244782,22.984028
20170613,67000,67000320,文聖里,住宅,50,2,3,9,12,0,2,2,4,1,17,5,120.2447821,22.9840282
20170703,67000,67000320,文聖里,住宅,75,3,9,21,30,0,3,3,4,1,10,4,22.9840282,120.2447821
20170814,67000,67000320,文聖里,住宅,70,5,4,28,32,0,5,5,7,2,16,5,22.9840282,120.2447821
20170828,67000,67000320,文聖里,住宅,50,4,3,18,21,0,4,4,8,2,19,5,22.984,120.244
20170903,67000,67000320,文聖里,住宅,75,3,9,21,30,0,3,3,4,1,10,4,22.9840282,120.2447821
20170907,67000,67000320,文聖里,住宅,50,2,5,10,15,0,2,2,4,1,13,4,22.9840282,120.2447821
20170913,67000,67000320,文聖里,住宅,50,2,4,7,11,0,2,2,4,1,18,5,22.9840282,120.2447821
20171003,67000,67000320,文聖里,住宅,50,1,4,13,17,0,1,1,2,1,6,3,22.9840282,120.2447821
20171020,67000,67000320,文聖里,地區,50,0,0,3,3,0,0,0,0,0,0,0,22.9840282,120.2447821
